"GEO_ID","NAME","B19113_001E","B19113_001M","B19113_001MA","B19113_001EA",
"0500000US48085","Collin County, Texas","118341","1911","null","null",
"0500000US48087","Collingsworth County, Texas","52917","8224","null","null",
"0500000US48089","Colorado County, Texas","63469","5369","null","null",
"0500000US48091","Comal County, Texas","96743","3244","null","null",
"0500000US48093","Comanche County, Texas","66000","7706","null","null",
"0500000US48095","Concho County, Texas","64632","16882","null","null",
"0500000US48097","Cooke County, Texas","80037","5323","null","null",
"0500000US48099","Coryell County, Texas","63295","3730","null","null",
"0500000US48101","Cottle County, Texas","44313","15947","null","null",
"0500000US48103","Crane County, Texas","73098","10505","null","null",
"0500000US48105","Crockett County, Texas","53799","10365","null","null",
"0500000US48107","Crosby County, Texas","55375","4761","null","null",
"0500000US48109","Culberson County, Texas","37679","13157","null","null",
"0500000US48111","Dallam County, Texas","67857","13438","null","null",
"0500000US48113","Dallas County, Texas","69689","804","null","null",
"0500000US48115","Dawson County, Texas","54044","8320","null","null",
"0500000US48117","Deaf Smith County, Texas","54467","6427","null","null",
"0500000US48119","Delta County, Texas","71378","7426","null","null",
"0500000US48121","Denton County, Texas","111436","1997","null","null",
"0500000US48123","DeWitt County, Texas","65625","5649","null","null",
"0500000US48125","Dickens County, Texas","57788","10279","null","null",
"0500000US48127","Dimmit County, Texas","31410","15100","null","null",
"0500000US48129","Donley County, Texas","64115","9057","null","null",
"0500000US48131","Duval County, Texas","57988","6349","null","null",
"0500000US48133","Eastland County, Texas","55646","10117","null","null",
"0500000US48135","Ector County, Texas","74327","3593","null","null",
"0500000US48137","Edwards County, Texas","41262","6625","null","null",
"0500000US48139","Ellis County, Texas","89870","2417","null","null",
"0500000US48141","El Paso County, Texas","54013","1311","null","null",
"0500000US48143","Erath County, Texas","74748","6085","null","null",
"0500000US48145","Falls County, Texas","53548","6969","null","null",
"0500000US48147","Fannin County, Texas","72990","6173","null","null",
"0500000US48149","Fayette County, Texas","75470","5127","null","null",
"0500000US48151","Fisher County, Texas","62353","13028","null","null",
"0500000US48153","Floyd County, Texas","57417","8751","null","null",
"0500000US48155","Foard County, Texas","50250","20476","null","null",
"0500000US48157","Fort Bend County, Texas","109870","2642","null","null",
"0500000US48159","Franklin County, Texas","66018","5661","null","null",
"0500000US48161","Freestone County, Texas","65680","6706","null","null",
"0500000US48163","Frio County, Texas","55981","4899","null","null",
"0500000US48165","Gaines County, Texas","75458","8085","null","null",
"0500000US48167","Galveston County, Texas","94795","3388","null","null",
"0500000US48169","Garza County, Texas","71947","11192","null","null",
"0500000US48171","Gillespie County, Texas","74699","5564","null","null",
"0500000US48173","Glasscock County, Texas","76771","52168","null","null",
"0500000US48175","Goliad County, Texas","76991","20190","null","null",
"0500000US48177","Gonzales County, Texas","64499","3719","null","null",
"0500000US48179","Gray County, Texas","71217","3760","null","null",
"0500000US48181","Grayson County, Texas","71649","2581","null","null",
"0500000US48183","Gregg County, Texas","61141","3042","null","null",
"0500000US48185","Grimes County, Texas","68293","6868","null","null",
"0500000US48187","Guadalupe County, Texas","84928","2157","null","null",
"0500000US48189","Hale County, Texas","55830","4222","null","null",
"0500000US48191","Hall County, Texas","46970","7380","null","null",
"0500000US48193","Hamilton County, Texas","63333","5935","null","null",
"0500000US48195","Hansford County, Texas","66513","16992","null","null",
"0500000US48197","Hardeman County, Texas","56886","4632","null","null",
"0500000US48199","Hardin County, Texas","75852","5395","null","null",
"0500000US48201","Harris County, Texas","73274","709","null","null",
"0500000US48203","Harrison County, Texas","66762","3658","null","null",
"0500000US48205","Hartley County, Texas","68355","8961","null","null",
"0500000US48207","Haskell County, Texas","61596","6344","null","null",
"0500000US48209","Hays County, Texas","86376","3904","null","null",
"0500000US48211","Hemphill County, Texas","93125","41573","null","null",
"0500000US48213","Henderson County, Texas","59599","3908","null","null",
"0500000US48215","Hidalgo County, Texas","46609","1188","null","null",
"0500000US48217","Hill County, Texas","67086","4057","null","null",
"0500000US48219","Hockley County, Texas","58859","8551","null","null",
"0500000US48221","Hood County, Texas","86000","2866","null","null",
"0500000US48223","Hopkins County, Texas","67830","4627","null","null",
"0500000US48225","Houston County, Texas","49392","3180","null","null",
"0500000US48227","Howard County, Texas","64055","5664","null","null",
"0500000US48229","Hudspeth County, Texas","39402","13659","null","null",
"0500000US48231","Hunt County, Texas","69410","3223","null","null",
"0500000US48233","Hutchinson County, Texas","70732","8716","null","null",
"0500000US48235","Irion County, Texas","77850","10739","null","null",
"0500000US48237","Jack County, Texas","65409","5140","null","null",
"0500000US48239","Jackson County, Texas","70478","9086","null","null",
"0500000US48241","Jasper County, Texas","54318","7853","null","null",
"0500000US48243","Jeff Davis County, Texas","58182","42027","null","null",
"0500000US48245","Jefferson County, Texas","62106","2958","null","null",
"0500000US48247","Jim Hogg County, Texas","40096","12365","null","null",
"0500000US48249","Jim Wells County, Texas","57514","5506","null","null",
"0500000US48251","Johnson County, Texas","73563","2591","null","null",
"0500000US48253","Jones County, Texas","62136","3724","null","null",
"0500000US48255","Karnes County, Texas","69274","18258","null","null",
"0500000US48257","Kaufman County, Texas","82674","4093","null","null",
"0500000US48259","Kendall County, Texas","117734","8356","null","null",
"0500000US48261","Kenedy County, Texas","41250","12359","null","null",
"0500000US48263","Kent County, Texas","81382","20628","null","null",
"0500000US48265","Kerr County, Texas","67972","5429","null","null",
"0500000US48267","Kimble County, Texas","64872","12869","null","null",
"0500000US48269","King County, Texas","38333","21776","null","null",
"0500000US48271","Kinney County, Texas","61650","5941","null","null",
"0500000US48273","Kleberg County, Texas","56608","7426","null","null",
"0500000US48275","Knox County, Texas","63162","9337","null","null",
"0500000US48277","Lamar County, Texas","58353","3500","null","null",
"0500000US48279","Lamb County, Texas","60405","3867","null","null",
"0500000US48281","Lampasas County, Texas","75653","8158","null","null",
"0500000US48283","La Salle County, Texas","55380","11800","null","null",
"0500000US48285","Lavaca County, Texas","70864","4014","null","null",
"0500000US48287","Lee County, Texas","61833","6428","null","null",
"0500000US48289","Leon County, Texas","58953","7583","null","null",
"0500000US48291","Liberty County, Texas","62605","4062","null","null",
"0500000US48293","Limestone County, Texas","56353","3442","null","null",
"0500000US48295","Lipscomb County, Texas","69630","10293","null","null",
"0500000US48297","Live Oak County, Texas","61179","7457","null","null",
"0500000US48299","Llano County, Texas","77176","8076","null","null",
"0500000US48301","Loving County, Texas","-","**","**","-",
"0500000US48303","Lubbock County, Texas","70545","1993","null","null",
"0500000US48305","Lynn County, Texas","59926","11649","null","null",
"0500000US48307","McCulloch County, Texas","59461","13084","null","null",
"0500000US48309","McLennan County, Texas","67793","2351","null","null",
"0500000US48311","McMullen County, Texas","73594","35788","null","null",
"0500000US48313","Madison County, Texas","65050","7403","null","null",
"0500000US48315","Marion County, Texas","48438","5962","null","null",
"0500000US48317","Martin County, Texas","80278","11978","null","null",
"0500000US48319","Mason County, Texas","86364","17358","null","null",
"0500000US48321","Matagorda County, Texas","61283","5146","null","null",
"0500000US48323","Maverick County, Texas","47115","4091","null","null",
"0500000US48325","Medina County, Texas","79441","6117","null","null",
"0500000US48327","Menard County, Texas","61406","26379","null","null",
"0500000US48329","Midland County, Texas","98374","3736","null","null",
"0500000US48331","Milam County, Texas","61609","4156","null","null",
"0500000US48333","Mills County, Texas","59135","11513","null","null",
"0500000US48335","Mitchell County, Texas","81503","4672","null","null",
"0500000US48337","Montague County, Texas","64827","7739","null","null",
"0500000US48339","Montgomery County, Texas","99511","3110","null","null",
"0500000US48341","Moore County, Texas","59600","5236","null","null",
"0500000US48343","Morris County, Texas","58662","5982","null","null",
"0500000US48345","Motley County, Texas","57344","11925","null","null",
"0500000US48347","Nacogdoches County, Texas","59709","4111","null","null",
"0500000US48349","Navarro County, Texas","58789","3986","null","null",
"0500000US48351","Newton County, Texas","50620","5226","null","null",
"0500000US48353","Nolan County, Texas","52435","4909","null","null",
"0500000US48355","Nueces County, Texas","68156","2023","null","null",
"0500000US48357","Ochiltree County, Texas","67662","12094","null","null",
"0500000US48359","Oldham County, Texas","75139","11542","null","null",
"0500000US48361","Orange County, Texas","80700","3320","null","null",
"0500000US48363","Palo Pinto County, Texas","67951","4161","null","null",
"0500000US48365","Panola County, Texas","61722","5348","null","null",
"0500000US48367","Parker County, Texas","97507","5691","null","null",
"0500000US48369","Parmer County, Texas","69250","7668","null","null",
"0500000US48371","Pecos County, Texas","64722","12113","null","null",
"0500000US48373","Polk County, Texas","59669","2859","null","null",
"0500000US48375","Potter County, Texas","53819","2082","null","null",
"0500000US48377","Presidio County, Texas","32688","6456","null","null",
"0500000US48379","Rains County, Texas","66993","8782","null","null",
"0500000US48381","Randall County, Texas","85333","2870","null","null",
"0500000US48383","Reagan County, Texas","62604","14751","null","null",
"0500000US48385","Real County, Texas","58542","10268","null","null",
"0500000US48387","Red River County, Texas","52894","4894","null","null",
"0500000US48389","Reeves County, Texas","65104","13934","null","null",
"0500000US48391","Refugio County, Texas","60324","6875","null","null",
"0500000US48393","Roberts County, Texas","65179","14722","null","null",
"0500000US48395","Robertson County, Texas","65408","4002","null","null",
"0500000US48397","Rockwall County, Texas","113658","3315","null","null",
"0500000US48399","Runnels County, Texas","59613","6447","null","null",
"0500000US48401","Rusk County, Texas","64993","4192","null","null",
"0500000US48403","Sabine County, Texas","56162","7229","null","null",
"0500000US48405","San Augustine County, Texas","48750","9242","null","null",
"0500000US48407","San Jacinto County, Texas","64755","7640","null","null",
"0500000US48409","San Patricio County, Texas","65757","3032","null","null",
"0500000US48411","San Saba County, Texas","56075","5854","null","null",
"0500000US48413","Schleicher County, Texas","65948","11567","null","null",
"0500000US48415","Scurry County, Texas","65852","5569","null","null",
"0500000US48417","Shackelford County, Texas","59083","11169","null","null",
"0500000US48419","Shelby County, Texas","51568","7569","null","null",
"0500000US48421","Sherman County, Texas","62188","19212","null","null",
"0500000US48423","Smith County, Texas","73199","1945","null","null",
"0500000US48425","Somervell County, Texas","81471","9018","null","null",
"0500000US48427","Starr County, Texas","36309","2580","null","null",
"0500000US48429","Stephens County, Texas","55987","3091","null","null",
"0500000US48431","Sterling County, Texas","57150","23785","null","null",
"0500000US48433","Stonewall County, Texas","72857","11226","null","null",
"0500000US48435","Sutton County, Texas","67721","21099","null","null",
"0500000US48437","Swisher County, Texas","40816","5663","null","null",
"0500000US48439","Tarrant County, Texas","82856","1003","null","null",
"0500000US48441","Taylor County, Texas","70495","2344","null","null",
"0500000US48443","Terrell County, Texas","65417","27626","null","null",
"0500000US48445","Terry County, Texas","48950","8527","null","null",
"0500000US48447","Throckmorton County, Texas","59438","13584","null","null",
"0500000US48449","Titus County, Texas","59619","4142","null","null",
"0500000US48451","Tom Green County, Texas","71316","2148","null","null",
"0500000US48453","Travis County, Texas","103154","1468","null","null",
"0500000US48455","Trinity County, Texas","53566","4789","null","null",
"0500000US48457","Tyler County, Texas","60716","7671","null","null",
"0500000US48459","Upshur County, Texas","69241","5227","null","null",
"0500000US48461","Upton County, Texas","70994","5297","null","null",
"0500000US48463","Uvalde County, Texas","56342","4428","null","null",
"0500000US48465","Val Verde County, Texas","55550","5757","null","null",
"0500000US48467","Van Zandt County, Texas","65525","3042","null","null",
"0500000US48469","Victoria County, Texas","71348","3569","null","null",
"0500000US48471","Walker County, Texas","58428","5557","null","null",
"0500000US48473","Waller County, Texas","76329","2478","null","null",
"0500000US48475","Ward County, Texas","70750","5915","null","null",
"0500000US48477","Washington County, Texas","72718","4177","null","null",
"0500000US48479","Webb County, Texas","54078","2385","null","null",
"0500000US48481","Wharton County, Texas","66927","3971","null","null",
"0500000US48483","Wheeler County, Texas","57292","7788","null","null",
"0500000US48485","Wichita County, Texas","64343","3892","null","null",
"0500000US48487","Wilbarger County, Texas","58526","14811","null","null",
"0500000US48489","Willacy County, Texas","45238","7745","null","null",
"0500000US48491","Williamson County, Texas","104621","1421","null","null",
"0500000US48493","Wilson County, Texas","90832","4582","null","null",
"0500000US48495","Winkler County, Texas","72750","14199","null","null",
"0500000US48497","Wise County, Texas","79475","4355","null","null",
"0500000US48499","Wood County, Texas","67181","5790","null","null",
"0500000US48501","Yoakum County, Texas","76630","16045","null","null",
"0500000US48503","Young County, Texas","69745","8022","null","null",
"0500000US48505","Zapata County, Texas","39420","11928","null","null",
"0500000US48507","Zavala County, Texas","41200","11074","null","null",
"0500000US49001","Beaver County, Utah","75066","6080","null","null",
"0500000US49003","Box Elder County, Utah","73446","2475","null","null",
"0500000US49005","Cache County, Utah","69109","2052","null","null",
"0500000US49007","Carbon County, Utah","63902","4437","null","null",
"0500000US49009","Daggett County, Utah","100833","27530","null","null",
"0500000US49011","Davis County, Utah","96482","1861","null","null",
"0500000US49013","Duchesne County, Utah","69216","4535","null","null",
"0500000US49015","Emery County, Utah","71556","6242","null","null",
"0500000US49017","Garfield County, Utah","65266","3749","null","null",
"0500000US49019","Grand County, Utah","68216","2743","null","null",
"0500000US49021","Iron County, Utah","63633","1761","null","null",
"0500000US49023","Juab County, Utah","76736","4035","null","null",
"0500000US49025","Kane County, Utah","69722","17042","null","null",
"0500000US49027","Millard County, Utah","67981","4102","null","null",
"0500000US49029","Morgan County, Utah","101572","2506","null","null",
"0500000US49031","Piute County, Utah","42500","6647","null","null",
"0500000US49033","Rich County, Utah","73819","10143","null","null",
"0500000US49035","Salt Lake County, Utah","90815","1199","null","null",
"0500000US49037","San Juan County, Utah","57401","4634","null","null",
"0500000US49039","Sanpete County, Utah","65047","4164","null","null",
"0500000US49041","Sevier County, Utah","62058","4098","null","null",
"0500000US49043","Summit County, Utah","119592","5065","null","null",
"0500000US49045","Tooele County, Utah","83730","5255","null","null",
"0500000US49047","Uintah County, Utah","72620","4084","null","null",
"0500000US49049","Utah County, Utah","83938","1468","null","null",
"0500000US49051","Wasatch County, Utah","99014","6020","null","null",
"0500000US49053","Washington County, Utah","72683","2313","null","null",
"0500000US49055","Wayne County, Utah","62069","13175","null","null",
"0500000US49057","Weber County, Utah","80961","1223","null","null",
"0500000US50001","Addison County, Vermont","88347","4772","null","null",
"0500000US50003","Bennington County, Vermont","79429","6138","null","null",
"0500000US50005","Caledonia County, Vermont","66697","4810","null","null",
"0500000US50007","Chittenden County, Vermont","100641","4296","null","null",
"0500000US50009","Essex County, Vermont","55857","4925","null","null",
"0500000US50011","Franklin County, Vermont","81181","3741","null","null",
"0500000US50013","Grand Isle County, Vermont","97910","4374","null","null",
"0500000US50015","Lamoille County, Vermont","77978","7789","null","null",
"0500000US50017","Orange County, Vermont","76159","3955","null","null",
"0500000US50019","Orleans County, Vermont","65846","3819","null","null",
"0500000US50021","Rutland County, Vermont","75318","2771","null","null",
"0500000US50023","Washington County, Vermont","81764","3574","null","null",
"0500000US50025","Windham County, Vermont","73264","4717","null","null",
"0500000US50027","Windsor County, Vermont","82742","3150","null","null",
"0500000US51001","Accomack County, Virginia","57143","4159","null","null",
"0500000US51003","Albemarle County, Virginia","106967","2545","null","null",
"0500000US51005","Alleghany County, Virginia","63007","6851","null","null",
"0500000US51007","Amelia County, Virginia","79010","10820","null","null",
"0500000US51009","Amherst County, Virginia","74460","4674","null","null",
"0500000US51011","Appomattox County, Virginia","70563","5813","null","null",
"0500000US51013","Arlington County, Virginia","165016","5754","null","null",
"0500000US51015","Augusta County, Virginia","75728","2188","null","null",
"0500000US51017","Bath County, Virginia","69959","16412","null","null",
"0500000US51019","Bedford County, Virginia","77083","2502","null","null",
"0500000US51021","Bland County, Virginia","54091","7907","null","null",
"0500000US51023","Botetourt County, Virginia","88043","5625","null","null",
"0500000US51025","Brunswick County, Virginia","50704","4223","null","null",
"0500000US51027","Buchanan County, Virginia","41571","3970","null","null",
"0500000US51029","Buckingham County, Virginia","61702","5935","null","null",
"0500000US51031","Campbell County, Virginia","64131","4050","null","null",
"0500000US51033","Caroline County, Virginia","82627","6446","null","null",
"0500000US51035","Carroll County, Virginia","55304","5935","null","null",
"0500000US51036","Charles City County, Virginia","78345","3333","null","null",
"0500000US51037","Charlotte County, Virginia","58939","8613","null","null",
"0500000US51041","Chesterfield County, Virginia","97941","2700","null","null",
"0500000US51043","Clarke County, Virginia","113322","7113","null","null",
"0500000US51045","Craig County, Virginia","82083","9607","null","null",
"0500000US51047","Culpeper County, Virginia","90492","5372","null","null",
"0500000US51049","Cumberland County, Virginia","62313","8776","null","null",
"0500000US51051","Dickenson County, Virginia","41250","4176","null","null",
"0500000US51053","Dinwiddie County, Virginia","80819","4673","null","null",
"0500000US51057","Essex County, Virginia","60506","4549","null","null",
"0500000US51059","Fairfax County, Virginia","149576","1901","null","null",
"0500000US51061","Fauquier County, Virginia","127557","4300","null","null",
"0500000US51063","Floyd County, Virginia","63378","7682","null","null",
"0500000US51065","Fluvanna County, Virginia","89487","5015","null","null",
"0500000US51067","Franklin County, Virginia","68848","3647","null","null",
"0500000US51069","Frederick County, Virginia","92796","2267","null","null",
"0500000US51071","Giles County, Virginia","63276","4881","null","null",
"0500000US51073","Gloucester County, Virginia","84008","4055","null","null",
"0500000US51075","Goochland County, Virginia","113983","8223","null","null",
"0500000US51077","Grayson County, Virginia","54596","3921","null","null",
"0500000US51079","Greene County, Virginia","79066","7745","null","null",
"0500000US51081","Greensville County, Virginia","62206","8205","null","null",
"0500000US51083","Halifax County, Virginia","60752","4870","null","null",
"0500000US51085","Hanover County, Virginia","108375","4218","null","null",
"0500000US51087","Henrico County, Virginia","94680","2471","null","null",
"0500000US51089","Henry County, Virginia","52130","3144","null","null",
"0500000US51091","Highland County, Virginia","58520","10228","null","null",
"0500000US51093","Isle of Wight County, Virginia","97371","6527","null","null",
"0500000US51095","James City County, Virginia","107443","4705","null","null",
"0500000US51097","King and Queen County, Virginia","84036","21228","null","null",
"0500000US51099","King George County, Virginia","103282","3957","null","null",
"0500000US51101","King William County, Virginia","83297","7291","null","null",
"0500000US51103","Lancaster County, Virginia","78648","7386","null","null",
"0500000US51105","Lee County, Virginia","48500","7646","null","null",
"0500000US51107","Loudoun County, Virginia","164579","2873","null","null",
"0500000US51109","Louisa County, Virginia","79821","5993","null","null",
"0500000US51111","Lunenburg County, Virginia","55571","4210","null","null",
"0500000US51113","Madison County, Virginia","72823","8857","null","null",
"0500000US51115","Mathews County, Virginia","85450","15808","null","null",
"0500000US51117","Mecklenburg County, Virginia","62979","2931","null","null",
"0500000US51119","Middlesex County, Virginia","72850","8757","null","null",
"0500000US51121","Montgomery County, Virginia","86905","4057","null","null",
"0500000US51125","Nelson County, Virginia","78953","10365","null","null",
"0500000US51127","New Kent County, Virginia","107484","5707","null","null",
"0500000US51131","Northampton County, Virginia","67926","8942","null","null",
"0500000US51133","Northumberland County, Virginia","66061","9377","null","null",
"0500000US51135","Nottoway County, Virginia","63512","10803","null","null",
"0500000US51137","Orange County, Virginia","81770","5312","null","null",
"0500000US51139","Page County, Virginia","62928","6319","null","null",
"0500000US51141","Patrick County, Virginia","63711","4838","null","null",
"0500000US51143","Pittsylvania County, Virginia","60378","3282","null","null",
"0500000US51145","Powhatan County, Virginia","106445","6459","null","null",
"0500000US51147","Prince Edward County, Virginia","62229","6845","null","null",
"0500000US51149","Prince George County, Virginia","85699","6365","null","null",
"0500000US51153","Prince William County, Virginia","118829","1760","null","null",
"0500000US51155","Pulaski County, Virginia","64057","3806","null","null",
"0500000US51157","Rappahannock County, Virginia","101838","23978","null","null",
"0500000US51159","Richmond County, Virginia","65823","10346","null","null",
"0500000US51161","Roanoke County, Virginia","86751","3238","null","null",
"0500000US51163","Rockbridge County, Virginia","66517","3865","null","null",
"0500000US51165","Rockingham County, Virginia","76198","3440","null","null",
"0500000US51167","Russell County, Virginia","51971","6348","null","null",
"0500000US51169","Scott County, Virginia","56961","4698","null","null",
"0500000US51171","Shenandoah County, Virginia","67612","3743","null","null",
"0500000US51173","Smyth County, Virginia","53028","4394","null","null",
"0500000US51175","Southampton County, Virginia","76934","4522","null","null",
"0500000US51177","Spotsylvania County, Virginia","101766","2639","null","null",
"0500000US51179","Stafford County, Virginia","126632","4240","null","null",
"0500000US51181","Surry County, Virginia","65990","17174","null","null",
"0500000US51183","Sussex County, Virginia","62759","4953","null","null",
"0500000US51185","Tazewell County, Virginia","54463","6089","null","null",
"0500000US51187","Warren County, Virginia","83333","4645","null","null",
"0500000US51191","Washington County, Virginia","65660","2576","null","null",
"0500000US51193","Westmoreland County, Virginia","77256","5943","null","null",
"0500000US51195","Wise County, Virginia","52069","3185","null","null",
"0500000US51197","Wythe County, Virginia","67535","6853","null","null",
"0500000US51199","York County, Virginia","107790","3642","null","null",
"0500000US51510","Alexandria city, Virginia","137135","6487","null","null",
"0500000US51520","Bristol city, Virginia","53563","5977","null","null",
"0500000US51530","Buena Vista city, Virginia","47604","11776","null","null",
"0500000US51540","Charlottesville city, Virginia","90051","6377","null","null",
"0500000US51550","Chesapeake city, Virginia","94474","3300","null","null",
"0500000US51570","Colonial Heights city, Virginia","77928","5039","null","null",
"0500000US51580","Covington city, Virginia","55205","14189","null","null",
"0500000US51590","Danville city, Virginia","47603","5106","null","null",
"0500000US51595","Emporia city, Virginia","34260","10810","null","null",
"0500000US51600","Fairfax city, Virginia","147236","11230","null","null",
"0500000US51610","Falls Church city, Virginia","182567","12011","null","null",
"0500000US51620","Franklin city, Virginia","61558","10167","null","null",
"0500000US51630","Fredericksburg city, Virginia","94833","7835","null","null",
"0500000US51640","Galax city, Virginia","46271","6941","null","null",
"0500000US51650","Hampton city, Virginia","70165","3455","null","null",
"0500000US51660","Harrisonburg city, Virginia","65160","3812","null","null",
"0500000US51670","Hopewell city, Virginia","49580","5404","null","null",
"0500000US51678","Lexington city, Virginia","83522","6895","null","null",
"0500000US51680","Lynchburg city, Virginia","62038","2600","null","null",
"0500000US51683","Manassas city, Virginia","96157","9895","null","null",
"0500000US51685","Manassas Park city, Virginia","79375","16236","null","null",
"0500000US51690","Martinsville city, Virginia","43784","6617","null","null",
"0500000US51700","Newport News city, Virginia","67050","2089","null","null",
"0500000US51710","Norfolk city, Virginia","64390","2310","null","null",
"0500000US51720","Norton city, Virginia","56863","14578","null","null",
"0500000US51730","Petersburg city, Virginia","51659","3592","null","null",
"0500000US51735","Poquoson city, Virginia","118390","7941","null","null",
"0500000US51740","Portsmouth city, Virginia","61738","2506","null","null",
"0500000US51750","Radford city, Virginia","70864","14582","null","null",
"0500000US51760","Richmond city, Virginia","68988","2250","null","null",
"0500000US51770","Roanoke city, Virginia","55345","2502","null","null",
"0500000US51775","Salem city, Virginia","78898","5925","null","null",
"0500000US51790","Staunton city, Virginia","71661","5219","null","null",
"0500000US51800","Suffolk city, Virginia","94393","3897","null","null",
"0500000US51810","Virginia Beach city, Virginia","91553","1490","null","null",
"0500000US51820","Waynesboro city, Virginia","62967","6723","null","null",
"0500000US51830","Williamsburg city, Virginia","82396","12328","null","null",
"0500000US51840","Winchester city, Virginia","73708","8039","null","null",
"0500000US53001","Adams County, Washington","57305","5630","null","null",
"0500000US53003","Asotin County, Washington","66861","8971","null","null",
"0500000US53005","Benton County, Washington","84750","3242","null","null",
"0500000US53007","Chelan County, Washington","72405","4119","null","null",
"0500000US53009","Clallam County, Washington","70885","3343","null","null",
"0500000US53011","Clark County, Washington","90318","1735","null","null",
"0500000US53013","Columbia County, Washington","90652","5288","null","null",
"0500000US53015","Cowlitz County, Washington","72234","2539","null","null",
"0500000US53017","Douglas County, Washington","73915","5439","null","null",
"0500000US53019","Ferry County, Washington","63490","6159","null","null",
"0500000US53021","Franklin County, Washington","73828","4148","null","null",
"0500000US53023","Garfield County, Washington","68355","9689","null","null",
"0500000US53025","Grant County, Washington","67262","4129","null","null",
"0500000US53027","Grays Harbor County, Washington","65680","2711","null","null",
"0500000US53029","Island County, Washington","79997","2789","null","null",
"0500000US53031","Jefferson County, Washington","71814","4965","null","null",
"0500000US53033","King County, Washington","123939","1414","null","null",
"0500000US53035","Kitsap County, Washington","93126","2001","null","null",
"0500000US53037","Kittitas County, Washington","82692","6396","null","null",
"0500000US53039","Klickitat County, Washington","66359","3391","null","null",
"0500000US53041","Lewis County, Washington","69103","3674","null","null",
"0500000US53043","Lincoln County, Washington","69399","4277","null","null",
"0500000US53045","Mason County, Washington","71611","2931","null","null",
"0500000US53047","Okanogan County, Washington","55779","2587","null","null",
"0500000US53049","Pacific County, Washington","67077","4006","null","null",
"0500000US53051","Pend Oreille County, Washington","70430","7218","null","null",
"0500000US53053","Pierce County, Washington","88892","1208","null","null",
"0500000US53055","San Juan County, Washington","82125","2444","null","null",
"0500000US53057","Skagit County, Washington","82149","1779","null","null",
"0500000US53059","Skamania County, Washington","78972","8587","null","null",
"0500000US53061","Snohomish County, Washington","104452","1153","null","null",
"0500000US53063","Spokane County, Washington","77140","1302","null","null",
"0500000US53065","Stevens County, Washington","67004","3203","null","null",
"0500000US53067","Thurston County, Washington","91125","1840","null","null",
"0500000US53069","Wahkiakum County, Washington","66214","4312","null","null",
"0500000US53071","Walla Walla County, Washington","75853","3406","null","null",
"0500000US53073","Whatcom County, Washington","83751","2535","null","null",
"0500000US53075","Whitman County, Washington","74044","3510","null","null",
"0500000US53077","Yakima County, Washington","62783","2103","null","null",
"0500000US54001","Barbour County, West Virginia","54368","7259","null","null",
"0500000US54003","Berkeley County, West Virginia","77920","4661","null","null",
"0500000US54005","Boone County, West Virginia","57426","4090","null","null",
"0500000US54007","Braxton County, West Virginia","48718","6412","null","null",
"0500000US54009","Brooke County, West Virginia","65121","6477","null","null",
"0500000US54011","Cabell County, West Virginia","58820","3613","null","null",
"0500000US54013","Calhoun County, West Virginia","44427","7524","null","null",
"0500000US54015","Clay County, West Virginia","45836","3354","null","null",
"0500000US54017","Doddridge County, West Virginia","60107","11828","null","null",
"0500000US54019","Fayette County, West Virginia","55364","3492","null","null",
"0500000US54021","Gilmer County, West Virginia","56521","5088","null","null",
"0500000US54023","Grant County, West Virginia","60061","5794","null","null",
"0500000US54025","Greenbrier County, West Virginia","53085","2330","null","null",
"0500000US54027","Hampshire County, West Virginia","58503","5945","null","null",
"0500000US54029","Hancock County, West Virginia","62589","6993","null","null",
"0500000US54031","Hardy County, West Virginia","49691","5267","null","null",
"0500000US54033","Harrison County, West Virginia","69842","3682","null","null",
"0500000US54035","Jackson County, West Virginia","67143","5243","null","null",
"0500000US54037","Jefferson County, West Virginia","100091","4028","null","null",
"0500000US54039","Kanawha County, West Virginia","62820","1869","null","null",
"0500000US54041","Lewis County, West Virginia","56290","5504","null","null",
"0500000US54043","Lincoln County, West Virginia","48964","2764","null","null",
"0500000US54045","Logan County, West Virginia","45774","2372","null","null",
"0500000US54047","McDowell County, West Virginia","31293","2764","null","null",
"0500000US54049","Marion County, West Virginia","66577","2053","null","null",
"0500000US54051","Marshall County, West Virginia","60847","2672","null","null",
"0500000US54053","Mason County, West Virginia","60288","5181","null","null",
"0500000US54055","Mercer County, West Virginia","51765","2849","null","null",
"0500000US54057","Mineral County, West Virginia","63462","4053","null","null",
"0500000US54059","Mingo County, West Virginia","43778","2195","null","null",
"0500000US54061","Monongalia County, West Virginia","83577","5008","null","null",
"0500000US54063","Monroe County, West Virginia","53260","4851","null","null",
"0500000US54065","Morgan County, West Virginia","65886","5179","null","null",
"0500000US54067","Nicholas County, West Virginia","51027","5152","null","null",
"0500000US54069","Ohio County, West Virginia","71385","4366","null","null",
"0500000US54071","Pendleton County, West Virginia","55675","4441","null","null",
"0500000US54073","Pleasants County, West Virginia","72736","7821","null","null",
"0500000US54075","Pocahontas County, West Virginia","55179","6824","null","null",
"0500000US54077","Preston County, West Virginia","64408","4731","null","null",
"0500000US54079","Putnam County, West Virginia","78050","4481","null","null",
"0500000US54081","Raleigh County, West Virginia","57855","2518","null","null",
"0500000US54083","Randolph County, West Virginia","57127","4531","null","null",
"0500000US54085","Ritchie County, West Virginia","54583","4397","null","null",
